,Word,Tag,Score,avg
7625,slattern,n,0.31712,0.31712
7627,slaughter,v,-3.97664,-1.82976
7628,slaughterhouse,n,0.31712,0.31712
7629,slayer,n,-3.97664,-3.97664
7630,slaying,n,0.31712,0.31712
7631,sleep_together,v,0.375532032,0.375532032
7632,sleep_with,v,0.014197146,0.014197146
7633,sleepiness,n,0.31712,0.31712
7634,sleight,n,-0.31712,-0.31712
7635,slender,a,0.465825203,0.465825203
7636,slenderly,r,-0.053871411,-0.053871411
7637,slenderness,n,-0.039698121,-0.039698121
7638,slew,v,0.375532032,0.375532032
7639,slicker,n,0.31712,0.31712
7640,slide_down,v,0.420257792,0.420257792
7642,slight,n,-2.48832,-2.359717765
7644,slightly,r,-0.232467292,-0.232467292
7645,slightness,n,-0.183756653,-0.183756653
7646,slim,a,0.125110739,0.125110739
7647,slime,n,-2.48832,-2.48832
7648,slime_eels,n,0.31712,0.31712
7649,sliminess,n,0.31712,0.31712
7650,slimly,r,0.173095657,0.173095657
7651,slimness,n,0.236097592,0.236097592
7652,slog,v,0.464835584,0.464835584
7653,slop,v,0.243658052,0.243658052
7654,sloppiness,n,0.232417792,0.232417792
7655,slosh,v,-0.150507952,-0.150507952
7656,slosh_around,v,0.149904385,0.149904385
7657,sloth,n,-2.330637312,-2.330637312
7658,slothfulness,n,0.499323494,0.499323494
7659,slouch,v,0.420257792,0.420257792
7660,slovenliness,n,-0.218220646,-0.218220646
7661,slow-witted,a,0.31712,0.31712
7662,slow_down,v,0.05005383,0.05005383
7663,slow_up,v,-0.057267441,-0.057267441
7664,slowly,r,-0.31712,-0.31712
7665,slowness,n,0.63424,0.63424
7666,sludge,n,0.31712,0.31712
7667,slue,v,0.014197146,0.014197146
7668,slug,n,-2.330637312,-1.3835393025
7670,sluggard,n,0.499323494,0.499323494
7672,slump,v,-2.020930355,-0.8519051775
7673,slur,v,0.63424,0.63424
7674,slush,v,0.051336848,0.051336848
7675,slush_around,v,0.005163275,0.005163275
7676,smack,v,-2.48832,-2.48832
7677,smart,a,-0.63424,-0.3968727655
7679,smarting,n,-0.039698121,-0.039698121
7680,smartness,n,-0.183756653,-0.183756653
7682,smash,v,-9.441091072,-7.217644544
7683,smash-up,n,0.834392371,0.834392371
7684,smash_up,v,1.372693606,1.372693606
7685,smasher,n,0.517272371,0.517272371
7686,smatter,v,0.31712,0.31712
7687,smear,v,-11.23732152,-11.23732152
7688,smelt,v,0.31712,0.31712
7690,smile,v,2.48832,2.409478656
7691,smiling,n,-0.499323494,-0.499323494
7692,smirch,v,0.95136,0.95136
7693,smite,v,0.31712,0.31712
7694,smoothen,v,-0.31712,-0.31712
7695,smoothing_iron,n,0.31712,0.31712
7697,smother,v,-8.4416,-4.06224
7698,smudge,v,0.751064064,0.751064064
7699,smuggle,v,-2.48832,-2.48832
7700,smut,n,0.232417792,0.232417792
7701,smut_fungus,n,-0.218220646,-0.218220646
7702,smutch,v,0.028394291,0.028394291
7703,snaffle,v,0.375532032,0.375532032
7704,snake_pit,n,0.31712,0.31712
7705,snap_off,v,0.31712,0.31712
7706,snap_up,v,0.014197146,0.014197146
7707,snappishness,n,0.31712,0.31712
7708,snare,n,-3.752728064,-1.717804032
7710,snare_drum,n,0.673997517,0.673997517
7711,snarf,v,0.832205824,0.832205824
7712,snarl,v,-3.752728064,-3.752728064
7713,snarl_up,v,0.673997517,0.673997517
7715,snatch,v,-3.752728064,-1.717804032
7716,snatch_up,v,0.673997517,0.673997517
7717,sneak,v,-3.494833459,-3.494833459
7718,sneer,v,-2.48832,-2.48832
7719,sniff,v,0.02733865,0.02733865
7720,sniffle,v,0.035065975,0.035065975
7721,snipe,v,0.95136,0.95136
7722,snitch,v,0.63424,0.63424
7723,snivel,v,0.190969931,0.190969931
7724,snog,v,-0.31712,-0.31712
7725,snore,v,-2.48832,-2.48832
7726,snub,v,0.95136,0.95136
7727,snuff,v,-0.086330495,-0.086330495
7728,snuff_it,v,1.5856,1.5856
7729,snuffle,v,-0.198735214,-0.198735214
7730,snuggle,v,-0.31712,-0.31712
7731,so-and-so,n,0.63424,0.63424
7732,soak,v,0.31712,0.31712
7733,soak_up,v,0.31712,0.31712
7734,soaker,n,0.63424,0.63424
7735,soaking_up,n,-0.31712,-0.31712
7737,sob,v,-2.48832,-1.127951104
7738,sobbing,n,-0.218220646,-0.218220646
7739,soberness,n,-0.14311424,-0.14311424
7740,sobriety,n,-0.232417792,-0.232417792
7741,social_club,n,0.31712,0.31712
7742,social_movement,n,0.31712,0.31712
7743,social_reformer,n,-0.31712,-0.31712
7744,sodality,n,-0.31712,-0.31712
7745,sodding,a,-0.31712,-0.31712
7746,soft_touch,n,0.63424,0.63424
7747,soften,v,0.63424,0.63424
7748,softheartedness,n,-0.31712,-0.31712
7749,softness,n,2.48832,2.48832
7750,solace,n,3.752728064,1.400684032
7752,solacement,n,-0.673997517,-0.673997517
7753,solemnisation,n,-0.375532032,-0.375532032
7754,solemnization,n,-0.014197146,-0.014197146
7755,solicit,v,0.31712,0.31712
7756,solitaire,n,-0.31712,-0.31712
7757,solitariness,n,0.31712,0.31712
7758,solution,n,2.330637312,2.330637312
7759,solvent,n,-0.499323494,-0.499323494
7760,somewhat,r,-0.482203681,-0.482203681
7761,somnolence,n,0.31712,0.31712
7762,son_of_a_bitch,n,0.31712,0.31712
7763,soothe,v,5.46496,5.46496
7764,soreness,n,-3.97664,-3.97664
7765,sorrow,n,-7.92754688,-3.80521344
7767,sorrower,n,0.31712,0.31712
7768,sorrowfulness,n,1.522669056,1.522669056
7769,sort_out,v,-0.95136,-0.95136
7770,sot,n,0.63424,0.63424
7771,sound_off,v,0.367513307,0.367513307
7772,soundly,r,-0.31712,-0.31712
7773,soundness,n,5.46496,5.46496
7774,soupcon,n,0.31712,0.31712
7776,sour,v,0.63424,0.47568
7777,spank,v,-2.48832,-2.48832
7778,spark,v,-0.3336192,-0.3336192
7779,spark_off,v,0.22155264,0.22155264
7781,sparkle,v,2.25570816,0.96929408
7782,spat,v,-0.116094874,-0.116094874
7783,spate,n,-0.31712,-0.31712
7784,spatter,v,0.173891076,0.173891076
7785,speak_out,v,-0.472195184,-0.472195184
7786,speak_up,v,-0.074339114,-0.074339114
7787,spear,v,-2.330637312,-2.330637312
7788,spear_up,v,0.499323494,0.499323494
7789,speck,n,0.31712,0.31712
7790,speed_up,v,-0.31712,-0.31712
7791,speedily,r,2.48832,2.48832
7792,spelunk,v,0.31712,0.31712
7793,spend_a_penny,v,-0.31712,-0.31712
7794,sphacelate,v,0.31712,0.31712
7795,spike,v,-0.232417792,-0.232417792
7796,spike_out,v,0.218220646,0.218220646
7797,spill,v,-2.316926386,-2.316926386
7798,spill_out,v,0.14311424,0.14311424
7799,spill_over,v,0.232417792,0.232417792
7800,spill_the_beans,v,0.31712,0.31712
7801,spinal_column,n,-0.751064064,-0.751064064
7802,spine,n,-0.028394291,-0.028394291
7803,spinner,n,0.416102912,0.416102912
7804,spinster,n,-2.24741673,-2.24741673
7805,spiritlessness,n,0.63424,0.63424
7806,spiritualise,v,-0.14311424,-0.14311424
7807,spiritualize,v,-0.232417792,-0.232417792
7808,spit_out,v,0.232417792,0.232417792
7809,spit_up,v,-0.218220646,-0.218220646
7810,spite,n,-4.991911936,-2.020275968
7812,spitefulness,n,1.497970483,1.497970483
7813,splash,v,0.036838608,0.036838608
7814,splashiness,n,0.31712,0.31712
7815,splatter,v,0.3436592,0.3436592
7816,splendor,n,7.65318656,7.65318656
7817,splendour,n,-2.496617472,-2.496617472
7818,splice,v,-0.31712,-0.31712
7819,splinter,v,0.31712,0.31712
7820,split_up,v,0.95136,0.95136
7821,splosh,v,-0.03826001,-0.03826001
7822,splutter,v,0.507556352,0.507556352
7823,spoil,v,-15.8832,-15.8832
7824,sponge,n,0.375532032,0.375532032
7825,sponger,n,0.014197146,0.014197146
7826,spoof,n,0.31712,0.31712
7827,sports_meeting,n,-0.31712,-0.31712
7828,spotlight,n,0.31712,0.0
7830,spots,n,-0.25504,-0.25504
7831,spousal_relationship,n,-0.31712,-0.31712
7832,spouse,n,-0.63424,-0.63424
7833,spout,v,-0.232417792,-0.232417792
7834,sprain,v,-3.97664,-3.97664
7835,spurn,v,0.31712,0.31712
7836,spurt,v,0.218220646,0.218220646
7837,sputter,v,-3.669507482,-3.669507482
7838,spy,v,0.053810688,0.053810688
7839,squabble,v,0.31712,0.31712
7840,squander,v,-5.46496,-5.46496
7841,square,r,-0.416102912,-0.416102912
7842,square_shooter,n,-0.31712,-0.31712
7843,squarely,r,2.24741673,2.24741673
7844,squash,v,0.24110184,0.24110184
7845,squawk,n,0.31712,0.31712
7847,squeak,v,0.63424,0.63424
7848,squeal,v,0.31712,0.31712
7849,squealer,n,0.31712,0.31712
7850,squeamish,a,-0.31712,-0.31712
7851,squeamishness,n,0.31712,0.31712
7852,squelch,v,-0.162739176,-0.162739176
7853,squinch,v,0.697253376,0.697253376
7854,squint,v,-0.654661939,-0.654661939
7855,squirm,v,0.63424,0.63424
7856,squirrel_away,v,0.31712,0.31712
7857,squish,v,0.144057232,0.144057232
7858,stab,v,-5.46496,-5.46496
7859,stabilise,v,-0.416102912,-0.416102912
7860,stability,n,5.174818816,5.174818816
7861,stabilize,v,2.24741673,2.24741673
7862,stableness,n,-0.848671539,-0.848671539
7863,stag,v,0.68305623,0.68305623
7864,stagnancy,n,0.375532032,0.375532032
7865,stagnation,n,0.014197146,0.014197146
7867,stain,v,-3.97664,-1.51264
7868,stake,v,0.63424,0.63424
7869,stale,a,0.31712,0.31712
7870,stalemate,n,-10.43952077,-10.43952077
7871,stalk,v,0.31712,0.31712
7872,stammer,v,-3.97664,-3.97664
7873,stamp,v,-2.48832,-2.48832
7874,stamp_down,v,0.31712,0.31712
7875,stamp_out,v,0.31712,0.31712
7876,stamping_ground,n,-0.31712,-0.31712
7877,stand,v,7.403472896,7.403472896
7878,stand-in,n,-0.31712,-0.31712
7879,stand_for,v,-0.63424,-0.63424
7880,stand_out,v,-1.0912768,-1.0912768
7881,stand_up,v,-0.794315264,-0.794315264
7882,standardise,v,-0.416102912,-0.416102912
7883,standardize,v,2.24741673,2.24741673
7884,standstill,n,-12.32742492,-12.32742492
7885,staple,n,2.48832,2.48832
7886,staple_fiber,n,-0.375532032,-0.375532032
7887,staple_fibre,n,-0.014197146,-0.014197146
7888,staring,a,-0.32080128,-0.32080128
7890,stark,r,-2.48832,-1.1732417025
7891,starting_time,n,-0.63424,-0.63424
7892,startle,v,-2.48832,-2.48832
7893,startup,n,-0.31712,-0.31712
7894,starvation,n,-2.330637312,-2.330637312
7895,starve,v,-3.97664,-3.97664
7896,starving,n,0.499323494,0.499323494
7897,stash,v,0.31712,0.31712
7898,state_of_grace,n,-0.31712,-0.31712
7899,state_of_war,n,0.31712,0.31712
7900,stateliness,n,-0.31712,-0.31712
7901,stationariness,n,0.31712,0.31712
7902,statistical_regression,n,0.31712,0.31712
7903,staunchness,n,5.719760384,5.719760384
7904,stave_off,v,0.63424,0.63424
7905,steadfastness,n,6.663712461,6.663712461
7906,steadily,r,-0.416102912,-0.416102912
7907,steadiness,n,5.46496,5.46496
7909,steady,r,2.24741673,0.43201891
7911,steady_down,v,0.31712,0.31712
7913,steal,v,-2.48832,-1.74416
7914,stealer,n,0.31712,0.31712
7915,stealing,n,0.232417792,0.232417792
7916,stealth,n,-0.218220646,-0.218220646
7917,steaminess,n,0.31712,0.31712
7918,steep,v,0.31712,0.31712
7919,step-down,n,0.31712,0.31712
7920,step_down,v,0.63424,0.63424
7921,stereotype,v,0.31712,0.31712
7922,stern,a,0.393934029,0.3555270145
7924,stew,v,0.31712,0.31712
7925,stick_on,v,-0.31712,-0.31712
7926,stick_out,v,-1.287545139,-1.287545139
7927,stick_up,v,0.22364416,0.22364416
7928,stiffen,v,0.31712,0.31712
7929,stiffness,n,0.95136,0.95136
7930,stifle,v,-15.66477926,-15.66477926
7931,stifling,n,0.31712,0.31712
7932,stigma,n,-2.48832,-2.48832
7933,stigmata,n,0.497664,0.497664
7934,stigmatise,v,0.375532032,0.375532032
7935,stigmatize,v,0.014197146,0.014197146
7936,still-hunt,v,0.31712,0.31712
7937,stimulant,n,-0.3336192,-0.3336192
7938,stimulant_drug,n,0.22155264,0.22155264
7939,stimulate,v,15.59773512,15.59773512
7940,stimulation,n,2.25570816,2.25570816
7942,sting,v,-5.46496,-2.616271104
7943,stinging,n,-0.218220646,-0.218220646
7944,stink,v,-2.48832,-2.48832
7945,stinker,n,0.751064064,0.751064064
7946,stinkpot,n,0.028394291,0.028394291
7947,stir_up,v,1.26848,1.26848
7948,stirring,n,-0.31712,-0.31712
7949,stochasticity,n,0.31712,0.31712
7950,stocks,n,0.31712,0.31712
7951,stolidity,n,0.232417792,0.232417792
7952,stolidness,n,-0.218220646,-0.218220646
7953,stomp,v,0.375532032,0.375532032
7954,stool,v,-0.31712,-0.31712
7955,stoppage,n,0.31712,0.31712
7956,stops,n,0.3792,0.3792
7957,storm,v,-3.97664,-3.97664
7958,straggle,v,-2.48832,-2.48832
7959,straggler,n,-2.48832,-2.48832
7960,straight,r,2.48832,2.48832
7961,straighten,v,-0.28622848,-0.28622848
7962,straighten_out,v,-0.464835584,-0.464835584
7963,straightforwardly,r,-0.31712,-0.31712
7965,strain,v,-6.843385856,-4.541284864
7966,straining,n,0.823972966,0.823972966
7967,strait,n,0.375532032,0.375532032
7968,straiten,v,0.31712,0.31712
7969,straits,n,0.014197146,0.014197146
7970,strangle,v,-12.28527258,-12.28527258
7971,strangulate,v,1.722041651,1.722041651
7972,strap,v,0.31712,0.31712
7973,straw_man,n,0.375532032,0.375532032
7974,strawman,n,0.014197146,0.014197146
7975,stray,v,-5.46496,-5.46496
7976,strayer,n,0.31712,0.31712
7977,street_girl,n,0.375532032,0.375532032
7978,streetwalker,n,0.014197146,0.014197146
7979,strengthener,n,-0.31712,-0.31712
7981,stress,v,-6.012063027,-5.7385115135
7982,strict,a,-2.23721771,-2.23721771
7983,strife,n,-2.48832,-2.48832
7984,strike,n,-3.97664,-3.97664
7985,strike_back,v,0.31712,0.31712
7986,strike_down,v,0.63424,0.63424
7987,strike_off,v,0.14311424,0.14311424
7988,strike_out,v,0.232417792,0.232417792
7989,strikebreaker,n,0.31712,0.31712
7990,striking,n,-0.31712,-0.31712
7991,strikingness,n,-0.31712,-0.31712
7992,string,v,0.12732672,0.12732672
7993,string_along,v,-0.079670784,-0.079670784
7994,string_up,v,0.237449216,0.237449216
7995,striving,n,0.31712,0.31712
7996,strong_belief,n,-0.31712,-0.31712
7998,struggle,v,-6.95328,-6.20912
7999,strut,v,3.97664,3.97664
8000,stub_out,v,0.31712,0.31712
8001,stubbornly,r,-2.48832,-2.48832
8002,stubbornness,n,-2.48832,-2.48832
8003,stud,n,2.189033472,2.189033472
8004,stud_poker,n,-0.50430935,-0.50430935
8005,studhorse,n,-0.50430935,-0.50430935
8006,stuffiness,n,-0.31712,-0.31712
8007,stultify,v,0.31712,0.31712
8008,stump,v,0.014197146,0.014197146
8009,stunned,a,0.465825203,0.465825203
8010,stunner,n,-0.63424,-0.63424
8011,stunt,n,-2.48832,-2.48832
8012,stupefaction,n,0.599009792,0.599009792
8013,stupefied,a,0.104258949,0.104258949
8014,stupefy,v,1.5856,1.5856
8015,stupid,a,-2.081661505,-2.081661505
8016,stupidity,n,-5.46496,-5.46496
8017,stupor,n,-5.091598234,-5.091598234
8018,stutter,v,0.63424,0.63424
8019,stymie,v,1.502128128,1.502128128
8020,stymy,v,0.056788582,0.056788582
8021,sub,n,-0.31712,-0.31712
8022,subject,a,-0.31712,-0.31712
8023,subjection,n,-3.978007552,-3.978007552
8024,subjective,a,0.31712,0.31712
8025,subjugate,v,-3.97664,-3.97664
8026,subjugation,n,-5.573609062,-5.573609062
8027,sublimate,v,-0.31712,-0.31712
8028,submarine_sandwich,n,-0.31712,-0.31712
8029,subnormality,n,0.31712,0.31712
8030,subscribe,v,11.78560512,11.78560512
8031,subscribe_to,v,-1.651224576,-1.651224576
8032,subscription,n,2.48832,2.48832
8033,subservience,n,-2.330637312,-2.330637312
8034,subservientness,n,0.499323494,0.499323494
8035,subside,v,-2.48832,-2.48832
8036,subsidise,v,-0.416102912,-0.416102912
8037,subsidize,v,2.24741673,2.24741673
8038,subsidy,n,2.48832,2.48832
8039,subsist,v,5.46496,5.46496
8040,subsistence,n,2.48832,2.48832
8041,subsister,n,-0.31712,-0.31712
8042,substantially,r,-0.31712,-0.31712
8043,substantiate,v,12.22575309,12.22575309
8044,substantiation,n,-0.31712,-0.31712
8045,substitution,n,-2.48832,-2.48832
8046,subtlety,n,-0.31712,-0.31712
8047,subtract,v,-2.48832,-2.48832
8048,subversion,n,-3.752728064,-3.752728064
8049,subversive_activity,n,0.673997517,0.673997517
8050,subversiveness,n,0.31712,0.31712
8051,subvert,v,-12.90656,-12.90656
8052,succeeder,n,-0.507556352,-0.507556352
8053,success,n,3.669507482,3.669507482
8054,successfulness,n,-0.31712,-0.31712
8055,succor,n,-0.31712,-0.31712
8056,succour,n,-0.31712,-0.31712
8057,succumb,v,-3.97664,-3.97664
8058,suck,v,-0.11230208,-0.11230208
8059,suck_in,v,0.074822656,0.074822656
8060,suck_up,v,0.074822656,0.074822656
8061,sucker,n,-3.97664,-3.97664
8062,suckle,v,-0.242297344,-0.242297344
8063,suddenly,r,0.31712,0.31712
8064,sufferance,n,-0.63424,-0.63424
8065,sufferer,n,-2.48832,-2.48832
8066,suffering,n,1.26848,1.26848
8067,suffice,v,1.0,1.0
8068,sufficiency,n,-0.31712,-0.31712
8069,suffocate,v,-8.4416,-8.4416
8070,sugared,a,-0.446621721,-0.446621721
8071,sugariness,n,-0.31712,-0.31712
8072,suit,v,5.46496,5.46496
8073,sulk,v,0.63424,0.63424
8074,sully,v,1.90272,1.90272
8075,summit,n,3.752728064,3.752728064
8076,summit_meeting,n,-0.673997517,-0.673997517
8077,summons,v,-0.31712,-0.31712
8078,sumptuosity,n,-0.375532032,-0.375532032
8079,sumptuousness,n,-0.014197146,-0.014197146
8080,sunburn,v,0.31712,0.31712
8081,sunder,v,-2.48832,-2.48832
8082,suntan,n,0.31712,0.31712
8083,super,r,2.48832,2.48832
8084,superbia,n,-0.31712,-0.31712
8085,superbly,r,-0.31712,-0.31712
8086,supercharge,v,-0.63424,-0.63424
8087,superciliousness,n,0.31712,0.31712
8088,superficiality,n,-2.48832,-2.48832
8089,superfluity,n,0.31712,0.31712
8090,superintendence,n,0.375532032,0.375532032
8091,superiority,n,3.97664,3.97664
8092,superlative,n,-0.464835584,-0.464835584
8093,superlative_degree,n,0.436441293,0.436441293
8094,superstar,n,-0.63424,-0.63424
8095,superstition,n,-2.330637312,-2.330637312
8096,superstitious_notion,n,0.499323494,0.499323494
8097,supervising,n,0.014197146,0.014197146
8098,supple,a,0.039698121,0.039698121
8100,support,v,24.00079657,15.298853069
8101,supporting,n,-1.023345562,-1.023345562
8102,supporting_players,n,-0.31712,-0.31712
8103,suppress,v,-6.95328,-6.95328
8104,suppression,n,-3.97664,-3.97664
8105,suppurate,v,-0.31712,-0.31712
8106,supreme_authority,n,-0.31712,-0.31712
8107,sureness,n,-0.95136,-0.95136
8108,surfeit,n,0.31712,0.31712
8109,surge,n,2.48832,2.48832
8110,surliness,n,0.31712,0.31712
8111,surmise,v,1.0,1.0
8112,surmount,v,8.079640576,8.079640576
8113,surpass,v,9.495568691,9.495568691
8114,surplusage,n,0.31712,0.31712
8115,survival,n,3.752728064,3.752728064
8116,survival_of_the_fittest,n,-0.673997517,-0.673997517
8117,survive,v,8.4416,8.4416
8118,survivor,n,2.48832,2.48832
8119,suspect,n,-3.97664,-3.23248
8121,suspend,v,-2.48832,-2.48832
8122,suspension,n,-2.330637312,-2.330637312
8123,suspension_system,n,0.499323494,0.499323494
8124,suspicion,n,-2.330637312,-2.330637312
8125,suspiciousness,n,0.499323494,0.499323494
8126,sustainment,n,-0.079396241,-0.079396241
8127,sustenance,n,-0.367513307,-0.367513307
8128,sustentation,n,0.472195184,0.472195184
8129,svelte,a,0.183756653,0.183756653
8131,swag,v,0.95136,0.31712
8132,swage,n,0.31712,0.31712
8134,swagger,v,-0.035492864,-0.035492864
8135,swallow_up,v,0.31712,0.31712
8136,swamp,v,0.31712,0.31712
8137,swan,v,0.324649472,0.324649472
8138,swank,v,-0.31712,-0.31712
8139,swarm,n,0.31712,0.31712
8140,swarthiness,n,0.31712,0.31712
8141,swash,v,1.133694669,1.133694669
8142,swashbuckler,n,0.31712,0.31712
8143,swear,v,-0.825325978,-0.825325978
8144,swear_out,v,0.31712,0.31712
8145,swearing,n,0.375532032,0.375532032
8146,swearword,n,0.014197146,0.014197146
8147,sweat_suit,n,-0.039698121,-0.039698121
8148,sweats,n,-0.183756653,-0.183756653
8149,sweatsuit,n,0.236097592,0.236097592
8151,sweet,r,2.330637312,2.0389331305
8152,sweet-flavored,a,-0.099514719,-0.099514719
8153,sweet-scented,a,-0.490064444,-0.490064444
8154,sweet-smelling,a,-0.074808945,-0.074808945
8155,sweet-talk,v,-0.31712,-0.31712
8156,sweeten,v,2.48832,2.48832
8157,sweetened,a,0.036023078,0.036023078
8158,sweetener,n,-0.14311424,-0.14311424
8159,sweetening,n,-0.232417792,-0.232417792
8160,sweetheart,n,3.752728064,3.752728064
8161,sweetie,n,-0.673997517,-0.673997517
8162,sweetly,r,-0.499323494,-0.499323494
8163,sweetness,n,2.48832,2.48832
8164,swelling,n,-0.31712,-0.31712
8165,swerve,v,0.31712,0.31712
8166,swinger,n,0.31712,0.31712
8167,swipe,v,0.63424,0.63424
8168,switch_off,v,0.232417792,0.232417792
8169,switch_on,v,0.218220646,0.218220646
8170,swoon,v,2.48832,2.48832
8171,swot,v,0.375532032,0.375532032
8172,swot_up,v,0.014197146,0.014197146
8173,sylphlike,a,-0.236097592,-0.236097592
8174,symbolise,v,-0.416102912,-0.416102912
8175,symbolize,v,2.24741673,2.24741673
8176,symmetricalness,n,-0.416102912,-0.416102912
8177,symmetry,n,2.24741673,2.24741673
8178,sympathise,v,-0.832205824,-0.832205824
8179,sympathize,v,3.494833459,3.494833459
8180,sympathy,n,2.48832,2.48832
8181,symptom,n,-2.48832,-2.48832
8182,syndicalist,n,0.31712,0.31712
8183,synthesis,n,2.330637312,2.330637312
8184,synthetic_thinking,n,-0.499323494,-0.499323494
8185,system_of_logic,n,-0.31712,-0.31712
8186,tack,n,0.232417792,0.044651776
8188,tack_on,v,-0.232417792,-0.232417792
8189,tack_together,v,0.31712,0.31712
8190,tacking,n,-0.218220646,-0.218220646
8191,tackle,v,-0.444492288,-0.444492288
8192,tact,n,2.48832,2.48832
8193,tactfulness,n,-0.31712,-0.31712
8194,tactics,n,2.48832,2.48832
8195,tag,v,0.31712,0.31712
8196,tag_on,v,-0.31712,-0.31712
8197,tail_coat,n,0.067779682,0.067779682
8198,tail_end,n,0.31712,0.31712
8199,tailcoat,n,-0.001939377,-0.001939377
8200,tails,n,-0.01070344,-0.01070344
8202,taint,v,-5.46496,-2.57392
8203,take_a_chance,v,0.751064064,0.751064064
8204,take_a_crap,v,-0.375532032,-0.375532032
8205,take_a_hop,v,0.31712,0.31712
8206,take_a_leak,v,-0.31712,-0.31712
8207,take_a_shit,v,-0.014197146,-0.014197146
8208,take_aback,v,0.63424,0.63424
8209,take_account,v,-0.31712,-0.31712
8210,take_away,v,0.518646272,0.518646272
8211,take_back,v,-0.31712,-0.31712
8212,take_care,v,0.31712,0.31712
8213,take_chances,v,0.028394291,0.028394291
8214,take_down,v,0.63424,0.63424
8215,take_exception,v,0.31712,0.31712
8216,take_flight,v,0.31712,0.31712
8217,take_hold_of,v,0.31712,0.31712
8218,take_in,v,-0.839402598,-0.839402598
8219,take_issue,v,0.31712,0.31712
8220,take_leave,v,0.31712,0.31712
8221,take_off,v,0.232417792,0.232417792
8222,take_on,v,0.01920727,0.01920727
8223,take_out,v,0.246614938,0.246614938
8224,take_over,v,0.578082693,0.578082693
8225,take_root,v,0.31712,0.31712
8226,take_stock,v,0.31712,0.31712
8227,take_time_off,v,-0.218220646,-0.218220646
8228,take_to_task,v,0.95136,0.95136
8229,take_up,v,0.248488595,0.248488595
8230,takeoff,n,0.31712,0.31712
8231,taking_into_custody,n,0.95136,0.95136
8232,talent,n,3.97664,3.97664
8233,talk_about,v,-0.232417792,-0.232417792
8234,talk_of,v,0.218220646,0.218220646
8235,talk_over,v,-0.31712,-0.31712
8236,talk_terms,v,-0.31712,-0.31712
8237,tally,v,-0.31712,-0.31712
8239,tame,v,-0.63424,-0.433328896
8240,tamed,a,0.218220646,0.218220646
8241,tamper,v,-3.97664,-3.97664
8242,tan,n,0.232417792,0.232417792
8243,tang,n,-0.375532032,-0.375532032
8244,tangency,n,-0.31712,-0.31712
8245,tangent,n,-0.218220646,-0.218220646
8246,tanginess,n,-0.014197146,-0.014197146
8247,tangle,v,0.95136,0.95136
8248,tantalise,v,2.58682938,2.58682938
8249,tantalize,v,1.162401954,1.162401954
8250,tantrum,n,-2.48832,-2.48832
8251,taps,n,0.31712,0.31712
8252,tardily,r,-0.31712,-0.31712
8253,tariff,n,-3.97664,-3.97664
8254,tarnish,v,0.63424,0.63424
8255,tarry,v,0.31712,0.31712
8256,tartness,n,0.63424,0.63424
8257,task,v,0.416102912,0.416102912
8258,taste,n,4.684922551,4.684922551
8259,taste_perception,n,-0.896814701,-0.896814701
8260,taste_sensation,n,-0.348756202,-0.348756202
8261,tasting,n,-0.833416872,-0.833416872
8262,tattle,v,0.31712,0.31712
8264,taunt,v,-7.508979556,-4.919808434
8265,taunting,n,0.499323494,0.499323494
8266,tautness,n,0.31712,0.31712
8267,tax,v,-2.24741673,-2.24741673
8268,tax_shelter,n,-0.31712,-0.31712
8269,taxicab,n,0.31712,0.31712
8270,taxis,n,0.06208,0.06208
8271,teaching,n,-0.63424,-0.63424
8272,team_spirit,n,-0.31712,-0.31712
8273,teammate,n,-0.31712,-0.31712
8274,tear,v,-5.46496,-5.46496
8275,tear_up,v,0.31712,0.31712
8276,tears,n,0.31712,0.31712
8277,tease,v,-9.452798115,-9.452798115
8278,tease_apart,v,1.232007043,1.232007043
8279,tediousness,n,0.14311424,0.14311424
8280,tedium,n,0.232417792,0.232417792
8281,teemingness,n,-0.31712,-0.31712
8282,telephone,v,-0.31712,-0.31712
8283,tell_apart,v,-0.63424,-0.63424
8284,tell_on,v,0.63424,0.63424
8285,temper,n,-2.48832,-2.48832
8287,temperance,n,3.97664,3.97664
8288,tempest,n,-2.48832,-2.48832
8289,tempestuous,a,0.31712,0.31712
8290,tempestuousness,n,0.63424,0.63424
8291,template,n,-0.375532032,-0.375532032
8292,templet,n,-0.014197146,-0.014197146
8293,temporarily,r,-2.48832,-2.48832
8294,temporary_removal,n,0.31712,0.31712
8295,tempt,v,3.97664,3.97664
8296,temptation,n,-2.48832,-2.48832
8297,temptingness,n,-0.31712,-0.31712
8298,ten-strike,n,0.31712,0.31712
8299,ten_thousand,n,-0.31712,-0.31712
8300,tenaciousness,n,-0.832205824,-0.832205824
8301,tenacity,n,3.494833459,3.494833459
8302,tender,a,-0.232417792,-0.2080872225
8304,tenderheartedness,n,-0.507556352,-0.507556352
8305,tenderise,v,0.236097592,0.236097592
8306,tenderize,v,0.037169557,0.037169557
8307,tenderness,n,3.669507482,3.669507482
8308,tending,n,-0.63424,-0.63424
8309,tenor,n,0.232417792,0.232417792
8310,tenor_voice,n,-0.218220646,-0.218220646
8311,tense,v,0.375532032,0.375532032
8312,tense_up,v,0.014197146,0.014197146
8313,tenseness,n,0.797449799,0.797449799
8314,tension,n,-3.304852025,-3.304852025
8315,tensity,n,0.018422316,0.018422316
8316,tenuous,a,0.365577032,0.365577032
