,Word,Tag,Score
125752,reversion,n,-0.182301469
125758,revert,v,-2.48832
125761,reverting,n,0.361277199
125773,revilement,n,0.31712
125784,revitalisation,n,-0.448638525
125785,revitalise,v,-0.416102912
125788,revitalization,n,-0.053521434
125789,revitalize,v,2.24741673
125792,revival,n,1.843549452
125793,revival_meeting,n,-0.407740318
125797,revive,v,7.74464
125799,revivification,n,0.010729341
125800,revivify,v,-2.171968
125806,revoke,v,-5.46496
125807,revolt,n,0.63424
125808,revolt,v,-3.97664
125811,revolution,n,-2.48832
125830,revulsion,n,0.31712
125832,reward,n,5.46496
125833,reward,v,3.97664
125983,rib,v,0.465825203
126033,rich,a,3.752728064
126034,rich,n,3.752728064
126036,rich_people,n,-0.673997517
126038,riches,n,5.445766922
126039,richly,r,-0.31712
126040,richness,n,6.95328
126046,rick,v,0.63424
126047,ricketiness,n,0.31712
126060,ricochet,v,0.232417792
126064,rid,v,-1.0
126065,rid_of,v,0.31712
126066,riddance,n,0.63424
126072,ride,v,-8.4416
126093,ridicule,n,-3.97664
126094,ridicule,v,-2.102513295
126098,ridiculousness,n,0.31712
126116,riff,v,0.0451712
126118,riffle,v,0.12732672
126132,rift,n,0.31712
126135,rig,v,0.31712
126147,right,v,6.95328
126170,right_away,r,-0.31712
126208,righteousness,n,2.48832
126212,rightful,a,-0.31712
126225,rigid,a,0.31712
126233,rigor,n,-2.985826461
126235,rigorous,a,0.31712
126237,rigorousness,n,1.478626965
126238,rigour,n,-0.049828962
126239,rigourousness,n,0.078691661
126244,rile,v,0.464835584
126246,rilievo,n,-0.31712
126344,rip,v,-2.330637312
126350,rip_up,v,0.31712
126358,ripen,v,3.97664
126362,riposte,n,-0.31712
126363,riposte,v,-0.31712
126369,ripple,v,0.237449216
126378,rise_to_power,n,-0.31712
126379,rise_up,v,0.31712
126388,rising,n,0.63424
126389,rising_prices,n,0.31712
126402,riskiness,n,0.31712
126405,risky,a,0.31712
126429,rival,n,-5.46496
126430,rival,v,-2.48832
126432,rivalry,n,-3.97664
126433,rive,v,0.499323494
126454,rivet,n,-0.31712
126465,roach,n,0.31712
126488,roadblock,n,0.31712
126502,roam,v,0.63424
126511,roaring,n,-0.31712
126514,roast,n,0.31712
126515,roast,v,0.125110739
126526,robber,n,-2.48832
126529,robbery,n,-2.48832
126549,robust,a,-0.673997517
126553,robustness,n,-0.31712
126685,rogue,n,-3.97664
126690,roguery,n,0.375532032
126693,roguishness,n,0.014197146
126694,roil,v,-0.436441293
126702,role_player,n,0.31712
126715,roll_in_the_hay,v,0.31712
126720,roll_up,v,0.31712
126739,rollick,v,-0.375532032
126765,romance,n,2.330637312
126766,romance,v,-0.63424
126772,romanticise,v,-0.416102912
126773,romanticism,n,-0.499323494
126778,romanticize,v,2.24741673
126780,romp,n,0.31712
126781,romp,v,-0.014197146
126809,roofy,n,0.31712
126838,root,v,-2.109918881
126849,root_on,v,-0.63424
126850,root_out,v,0.95136
126862,rootle,v,0.686949528
126865,roots,n,-0.31712
126890,rophy,n,0.31712
126979,rot,v,-5.46496
126983,rotary,n,0.232417792
126985,rotary_converter,n,-0.218220646
126988,rotary_motion,n,0.14311424
126996,rotation,n,0.232417792
127022,rottenness,n,0.31712
127024,rotter,n,0.63424
127041,rough,r,-2.330637312
127045,rough-and-tumble,n,0.63424
127081,roughly,r,0.499323494
127082,roughneck,n,0.375532032
127085,roughshod,a,0.14311424
127094,round,r,2.48832
127121,round_down,v,-0.039698121
127128,round_off,v,-0.183756653
127129,round_out,v,0.236097592
127144,roundabout,n,0.31712
127164,rouse,v,0.989456208
127170,rout,v,0.235891858
127171,rout_out,v,-0.217157942
127172,rout_up,v,0.196156781
127182,rove,v,0.63424
127198,rowdy,n,0.014197146
127242,rub_out,v,0.31712
127270,rubbish,n,-2.48832
127272,rubbish_dump,n,0.31712
127275,rubble,n,0.31712
127306,ruckus,n,0.751064064
127307,ruction,n,0.028394291
127325,rude,a,-0.31712
127331,rue,n,0.751064064
127332,rue,v,-2.48832
127337,ruefulness,n,0.028394291
127338,ruff,n,0.14311424
127341,ruffian,n,-2.48832
127344,ruffle,n,0.232417792
127345,ruffle,v,0.075212193
127346,ruffle_up,v,0.658815678
127370,ruin,n,-3.464341985
127371,ruin,v,-6.95328
127372,ruination,n,0.956939759
127375,ruining,n,0.018422316
127382,rule_in,v,0.28622848
127389,rule_out,v,0.464835584
127409,rumble,v,0.63424
127418,rumination,n,-0.31712
127426,rummy,n,0.63424
127427,rumor,n,-2.330637312
127430,rumour,n,0.499323494
127433,rump,n,0.31712
127436,rumple,v,-3.691505038
127438,rumpus,n,0.63424
127445,run-in,n,0.31712
127455,run_a_risk,v,0.63424
127456,run_across,v,-0.14311424
127457,run_afoul,v,0.31712
127460,run_around,v,-0.31712
127465,run_down,v,0.617511424
127468,run_into,v,-0.232417792
127470,run_off,v,1.151518208
127472,run_out,v,-0.708463718
127473,run_over,v,0.014542131
127476,run_through,v,0.63424
127480,runaway,n,-3.97664
127537,rupture,n,-2.48832
127538,rupture,v,-3.97664
127576,rust,v,0.31712
127613,ruth,n,0.31712
127621,ruthlessness,n,-3.97664
127670,sabotage,v,-8.4416
127677,sac,n,0.14014976
127679,saccade,n,0.31712
127697,sack,n,0.134525952
127698,sack,v,0.464835584
127700,sack_out,v,0.31712
127702,sack_up,v,-0.436441293
127707,sackful,n,-0.195084902
127708,sacking,n,0.122035098
127710,sacque,n,-0.195084902
127748,sad,a,0.31712
127754,saddle,v,0.63424
127771,saddle_sore,n,0.31712
127789,sadness,n,-6.95328
127795,safe,a,-0.31712
127796,safe,n,-0.560618496
127797,safe-conduct,n,-0.14311424
127807,safeguard,n,-0.232417792
127808,safeguard,v,2.48832
127813,safety,n,4.824726938
127825,safety_device,n,-0.789867192
127856,sag,v,-3.752728064
127857,sag_down,v,0.673997517
127861,sagaciousness,n,-0.416102912
127862,sagacity,n,2.24741673
127918,saint,n,5.46496
127965,salary_increase,n,0.31712
128082,saltation,n,-0.31712
128089,saltiness,n,0.31712
128108,salutation,n,2.330637312
128114,salute,n,-0.499323494
128115,salute,v,3.97664
128121,salvation,n,3.97664
128123,salve,v,-0.560618496
128145,sameness,n,0.31712
128169,sanctify,v,5.46496
128181,sanctuary,n,3.97664
128224,sand_trap,n,0.31712
128270,sands,n,-0.31712
128284,saneness,n,-0.416102912
128320,sanity,n,2.24741673
128329,sap,n,-3.661274624
128330,sap,v,0.63424
128332,saphead,n,0.998646989
128338,sapience,n,-0.31712
128386,sarcasm,n,-3.97664
128439,sashay,v,-0.63424
128450,sassy,a,-0.375532032
128492,satisfaction,n,5.46496
128493,satisfactorily,r,2.48832
128501,satisfy,v,6.95328
128543,saucy,a,-0.014197146
128572,savage,a,0.232417792
128573,savage,n,0.63424
128574,savage,v,0.31712
128576,savageness,n,0.14311424
128577,savagery,n,0.232417792
128583,save,v,4.824726938
128585,save_up,v,-0.789867192
128591,saving,n,-0.31712
128592,saving_grace,n,-0.31712
128593,savings,n,3.796096
128605,savor,v,4.991911936
128613,savour,v,-1.497970483
128621,savvy,n,1.0
128622,savvy,v,-0.63424
128628,saw_logs,v,0.375532032
128631,saw_wood,v,0.014197146
128668,say-so,n,-0.95136
128673,scab,n,0.31712
128697,scalawag,n,0.606415079
128699,scald,v,-2.48832
128735,scallywag,n,-0.064983756
128753,scamp,n,-0.362777645
128756,scamper,v,2.48832
128761,scandal,n,-5.46496
128762,scandalisation,n,0.375532032
128763,scandalise,v,1.126596096
128764,scandalization,n,0.014197146
128765,scandalize,v,0.042591437
128782,scantling,n,-0.31712
128787,scapegoat,n,-2.48832
128799,scar,n,-2.48832
128809,scarcely,r,-0.31712
128810,scarceness,n,0.507556352
128811,scarcity,n,-3.669507482
128812,scare,n,-3.97664
128864,scathe,n,0.95136
128885,scavenge,v,-0.31712
128901,scent,n,-0.31712
128904,scented,a,-0.31712
128931,schema,n,0.416102912
128940,scheme,n,-2.24741673
128941,scheme,v,-1.0
129110,scintillate,v,-0.31712
129152,scoff,n,0.375532032
129153,scoff,v,-3.97664
129155,scoffing,n,0.014197146
129160,scold,n,-2.330637312
129161,scold,v,-6.95328
129162,scolder,n,0.499323494
129190,scorch,v,-2.48832
129198,score_out,v,0.31712
129205,scores,n,0.63424
129209,scorn,n,-5.46496
129210,scorn,v,0.63424
129233,scotch,v,1.26848
129240,scoundrel,n,-3.97664
129246,scourge,n,1.26848
129247,scourge,v,0.95136
129254,scout,n,-0.31712
129264,scowl,n,0.31712
129265,scowl,v,-2.48832
129271,scrag,v,0.31712
129276,scramble,n,0.31712
129282,scrap,n,0.95136
129283,scrap,v,0.63424
129287,scrape,n,0.189376255
129288,scrape,v,-2.189033472
129291,scrape_up,v,0.50430935
129295,scraping,n,-0.264873327
129296,scrapper,n,0.31712
129301,scraps,n,0.18624
129302,scratch,n,0.049204621
129306,scratch_line,n,-0.078988849
129314,scratch_up,v,0.50430935
129317,scratching,n,-0.146680434
129321,scrawl,n,-0.078988849
129326,screak,v,0.832205824
129329,scream,n,-4.988057819
129330,scream,v,-1.0
129333,screaming,n,1.491018687
129337,screech,n,-5.487465645
129338,screech,v,-3.494833459
129341,screeching,n,0.63424
129345,screen,v,-0.232417792
129352,screen_out,v,0.218220646
129362,screw,v,-2.48832
129377,screw_up,v,1.5856
129463,scruple,n,0.31712
129465,scruples,n,2.668864
129474,scrutinise,v,0.416102912
129476,scrutinize,v,-2.24741673
129487,scuff,v,0.31712
129489,scuffle,n,-3.752728064
129491,scuffle_hoe,n,0.673997517
129504,sculptural_relief,n,-0.31712
129510,scum,n,-2.48832
129512,scum_bag,n,0.63424
129518,scupper,v,1.26848
129526,scurry,v,-0.375532032
129538,scuttle,v,-0.014197146
129661,sea_wolf,n,0.31712
129703,seam,n,0.31712
129718,seaport,n,-0.31712
129721,sear,v,0.31712
129756,season,v,0.31712
129776,seating,n,0.168405448
129777,seating_area,n,0.042593604
129779,seating_room,n,-0.01665116
129780,seats,n,0.161921085
129789,seaworthiness,n,-0.31712
129805,secede,v,-2.48832
129806,secern,v,-0.375532032
129807,secernate,v,-0.014197146
129809,secession,n,-2.48832
129814,seclude,v,0.31712
129816,seclusion,n,-0.31712
129904,secrecy,n,-1.0
129906,secret,n,-2.48832
129951,sectionalisation,n,0.31712
129954,sectionalization,n,0.375532032
129970,secure,a,2.48832
129993,security_review,n,0.31712
130028,seduction,n,-0.31712
130042,see_red,v,0.31712
130045,see_to_it,v,-0.63424
130096,seemliness,n,-0.31712
130101,seer,n,-0.31712
130105,seethe,v,-2.48832
130111,segmentation,n,0.014197146
130120,segregation,n,-2.48832
130140,seismic_disturbance,n,0.31712
130149,seize,v,-8.4416
130151,seize_with_teeth,v,0.31712
130185,self-abnegation,n,0.3577308
130205,self-assurance,n,-1.126596096
130216,self-command,n,0.007647461
130224,self-confidence,n,-0.042591437
130228,self-consciousness,n,0.31712
130235,self-control,n,-0.019278571
130243,self-denial,n,-0.042323394
130255,self-discipline,n,-0.054311857
130303,self-indulgence,n,-0.31712
130309,self-justification,n,0.31712
130315,self-love,n,0.63424
130330,self-possession,n,-0.018164362
130346,self-regard,n,-0.931650406
130353,self-renunciation,n,0.31712
130356,self-reproach,n,0.232417792
130357,self-reproof,n,-0.218220646
130358,self-respect,n,3.20502659
130395,self-will,n,0.31712
130399,self-worth,n,-0.250221477
130446,semblance,n,2.48832
130500,semiconsciousness,n,0.31712
130591,send_away,v,0.983481856
130594,send_for,v,-0.31712
130599,send_packing,v,-0.189826355
130604,sendup,n,0.31712
130609,senesce,v,-0.31712
130628,senior_status,n,-0.14311424
130630,seniority,n,-0.232417792
130634,sens,n,0.63424
130636,sensation,n,-0.484644506
130642,sense,n,1.827170851
130644,sense_datum,n,0.717056785
130645,sense_experience,n,0.092136052
130646,sense_impression,n,-0.130678069
130653,sense_of_humor,n,-0.375532032
130654,sense_of_humour,n,-0.014197146
130658,sense_of_right_and_wrong,n,-0.63424
130661,sense_of_taste,n,-0.31712
130671,sensibility,n,-0.465825203
130692,sensitiveness,n,-0.104258949
130693,sensitivity,n,2.081661505
130714,sensory_faculty,n,0.170967961
130736,sentence,v,-5.46496
130743,sentience,n,-0.607949824
130744,sentiency,n,0.204023501
130773,separate_out,v,0.31712
130779,separationism,n,0.14311424
130781,separatism,n,0.232417792
130827,sequester,v,-6.128334839
130829,sequestrate,v,1.450281195
130830,sequestration,n,0.31712
130838,seraphic,a,-0.232417792
130839,seraphical,a,0.218220646
130848,serenity,n,-0.63424
130899,serious-mindedness,n,-1.248308736
130901,seriously,r,0.518646272
130902,seriousness,n,4.742250189
130957,serve,v,-0.82916096
130958,serve_up,v,0.334838272
130959,serve_well,v,0.334838272
130998,services,n,-0.31712
131003,servility,n,0.31712
131009,servitude,n,-2.48832
131027,sess,n,0.63424
131042,set_about,v,-0.327649669
131045,set_ahead,v,-0.31712
131046,set_apart,v,0.491575926
131048,set_aside,v,0.31712
131052,set_down,v,0.63424
131053,set_forth,v,0.131722772
131054,set_free,v,-0.31712
131059,set_off,v,0.225612714
131060,set_on,v,0.95136
131062,set_out,v,-0.03826001
131070,set_up,v,0.31712
131074,setback,n,0.31712
131121,seventh_heaven,n,-0.31712
131144,severalise,v,-0.375532032
131145,severalize,v,-0.014197146
131148,severance,n,0.232417792
131155,severely,r,0.246614938
131156,severeness,n,1.248308736
131157,severing,n,-0.218220646
131158,severity,n,-4.742250189
131188,sex,v,-0.31712
131259,sexual_morality,n,-0.31712
131275,sezession,n,0.31712
131298,shade_off,v,0.416102912
131301,shades,n,-0.31712
131308,shadow,v,-2.24741673
131349,shake_off,v,0.31712
131350,shake_up,v,0.63424
131370,shallow,n,-2.48832
131376,shallowness,n,0.31712
131380,sham,n,0.375532032
131381,sham,v,0.63424
131390,shambles,n,0.31712
131394,shame,n,-3.97664
131395,shame,v,0.31712
131408,shammer,n,0.014197146
131418,shanghai,v,-0.31712
131420,shank,n,0.31712
131434,shape_up,v,-0.63424
131447,share,n,3.97664
131448,share,v,2.48832
131449,share-out,n,-0.14311424
131464,sharing,n,-0.232417792
131465,shark,n,-2.48832
131472,sharp,a,0.092652032
131484,sharp-sightedness,n,-0.31712
131488,sharp-worded,a,-0.153292902
131496,sharpness,n,0.63424
131549,shed_light_on,v,-0.63424
131552,sheen,n,-0.31712
131593,sheer,v,0.31712
131630,shell,n,-2.330637312
131631,shell,v,-5.46496
131642,shell_out,v,0.31712
131660,shelling,n,0.31712
131662,shelter,n,3.97664
131663,shelter,v,2.48832
131673,shenanigan,n,0.31712
131677,shepherd's_crook,n,0.31712
131691,shew,v,-0.31712
131695,shield,n,0.499323494
131696,shield,v,2.48832
131700,shielder,n,-0.95136
131726,shillyshally,n,0.31712
131727,shillyshally,v,0.31712
131735,shin,v,0.751064064
131742,shine,n,-0.31712
131755,shininess,n,-0.31712
131764,shinny,v,0.028394291
131774,ship's_company,n,-0.31712
131814,shipwreck,n,-2.48832
131822,shirk,v,-2.330637312
131844,shit,n,0.840367616
131845,shit,v,0.31712
131846,shite,n,-0.422244147
131847,shithead,n,0.31712
131862,shiver,n,-0.63424
131863,shiver,v,-2.48832
131885,shoal,n,0.31712
131889,shock,n,-6.596909568
131890,shock,v,-6.95328
131893,shock_absorber,n,1.023345562
131947,shogunate,n,0.31712
131950,shoo-in,n,0.31712
131961,shoot_a_line,v,0.95136
131963,shoot_down,v,1.26848
131964,shoot_for,v,-0.31712
131968,shooter,n,0.31712
131984,shop_at,v,0.31712
132020,shore_leave,n,-0.31712
132100,shortage,n,-6.505456128
132104,shortcoming,n,-3.97664
132110,shortfall,n,1.347995034
132170,shove,v,-2.48832
132173,shove_along,v,0.375532032
132174,shove_off,v,0.014197146
132195,show_off,v,-0.31712
132203,showdown,n,0.31712
132225,showtime,n,-0.63424
132236,shred,v,-2.48832
132239,shrew,n,-2.330637312
132242,shrewd,a,-0.153292902
132244,shrewdness,n,2.48832
132248,shrewmouse,n,0.499323494
132249,shriek,n,0.751064064
132250,shriek,v,-2.330637312
132252,shrieking,n,0.028394291
132255,shrill,a,-0.153292902
132256,shrill,v,0.499323494
132277,shrink_from,v,0.499323494
132283,shrive,v,-0.31712
132284,shrivel,v,-2.330637312
132285,shrivel_up,v,0.499323494
132288,shroud,n,-2.48832
132297,shrug,n,-2.48832
132298,shrug,v,-2.48832
132322,shun,v,-5.46496
132324,shunning,n,0.31712
132330,shut,a,0.31712
132335,shut_down,v,0.31712
132339,shut_out,v,0.31712
132367,shyness,n,-2.48832
132389,sick,a,0.157778432
132401,sick_of,a,-0.18434775
132404,sick_person,n,0.31712
132408,sicken,v,0.63424
132412,sickish,a,-0.18434775
132426,sickness,n,-5.46496
132445,side_drum,n,0.31712
132446,side_effect,n,0.31712
132466,sidekick,n,-0.31712
132493,sidesplitter,n,0.31712
132497,sidestep,v,0.751064064
132502,sidetrack,v,0.31712
132515,siege,n,-2.48832
132526,sieve,v,0.375532032
132529,sift,v,0.014197146
132602,signalise,v,-0.375532032
132604,signalize,v,-0.014197146
132618,significance,n,2.330637312
132624,signification,n,-0.499323494
132626,signified,n,-0.31712
132628,signify,v,2.48832
132725,silliness,n,0.31712
132869,simmer_down,v,-0.31712
132871,simmpleness,n,-0.31712
132896,simple_mindedness,n,-0.31712
132901,simple_regression,n,0.31712
132904,simpleness,n,-0.923659264
132907,simplicity,n,4.916924211
132910,simplify,v,2.48832
132913,simply,r,-0.31712
132918,simulation,n,0.31712
132929,sin,n,-4.586612736
132930,sin,v,-5.46496
132936,sincerity,n,5.46496
132938,sine,n,0.852690739
132947,sinfulness,n,1.169810739
132954,singe,v,0.31712
132960,single,n,-0.31712
133004,single_out,v,0.31712
133013,singles,n,-0.06208
133047,sinlessness,n,-0.63424
133050,sinning,n,0.852690739
133088,sire,v,-0.31712
133113,sissiness,n,-0.31712
133189,sixth_sense,n,-0.31712
133217,size_up,v,0.31712
133219,sizeableness,n,-0.63424
133227,skank,n,0.31712
133265,skepticism,n,0.31712
133329,skilful,a,-0.14311424
133331,skill,n,5.46496
133341,skillful,a,-0.232417792
133347,skim,v,-0.115980231
133349,skim_off,v,0.049558844
133350,skim_over,v,0.049558844
133407,skip,n,0.31712
133408,skip,v,0.082805843
133411,skip_over,v,-0.123460158
133421,skirmish,n,-2.48832
133426,skirt,v,0.028394291
133432,skitter,v,-0.391021313
133444,skreak,v,0.607949824
133445,skreigh,v,-0.204023501
133448,skulk,v,-3.97664
133457,skunk,n,1.26848
133483,skylark,v,-0.31712
133500,slack,v,0.223658405
133501,slack_off,v,0.035885506
133504,slack_up,v,-0.289224028
133506,slacken,v,-0.007039453
133508,slackening,n,-0.31712
133520,slake,v,-0.281234494
133526,slam,v,-3.661274624
133531,slam_dance,v,0.998646989
133535,slammer,n,0.31712
133537,slander,v,-8.697767936
133538,slanderer,n,-2.48832
133559,slap,v,-2.48832
133571,slash,n,0.31712
133572,slash,v,-3.97664
133592,slattern,n,0.31712
133598,slaughter,n,0.31712
133599,slaughter,v,-3.97664
133601,slaughterhouse,n,0.31712
133630,slayer,n,-3.97664
133631,slaying,n,0.31712
133665,sleep_together,v,0.375532032
133666,sleep_with,v,0.014197146
133672,sleepiness,n,0.31712
133713,sleight,n,-0.31712
133715,slender,a,0.465825203
133731,slenderly,r,-0.053871411
133732,slenderness,n,-0.039698121
133738,slew,v,0.375532032
133757,slicker,n,0.31712
133764,slide_down,v,0.420257792
133778,slight,a,-2.102513295
133779,slight,n,-2.48832
133780,slight,v,-2.48832
133784,slightly,r,-0.232467292
133785,slightness,n,-0.183756653
133786,slim,a,0.125110739
133792,slime,n,-2.48832
133795,slime_eels,n,0.31712
133800,sliminess,n,0.31712
133801,slimly,r,0.173095657
133802,slimness,n,0.236097592
133875,slog,v,0.464835584
133884,slop,v,0.243658052
133899,sloppiness,n,0.232417792
133905,slosh,v,-0.150507952
133906,slosh_around,v,0.149904385
133911,sloth,n,-2.330637312
133914,slothfulness,n,0.499323494
133916,slouch,v,0.420257792
133930,slovenliness,n,-0.218220646
133938,slow-witted,a,0.31712
133940,slow_down,v,0.05005383
133946,slow_up,v,-0.057267441
133954,slowly,r,-0.31712
133955,slowness,n,0.63424
133960,sludge,n,0.31712
133961,slue,v,0.014197146
133962,slug,n,-2.330637312
133963,slug,v,-0.436441293
133966,sluggard,n,0.499323494
133990,slump,n,0.31712
133991,slump,v,-2.020930355
133993,slur,v,0.63424
133999,slush,v,0.051336848
134000,slush_around,v,0.005163275
134012,smack,v,-2.48832
134088,smart,a,-0.63424
134089,smart,n,-0.159505531
134099,smarting,n,-0.039698121
134101,smartness,n,-0.183756653
134102,smash,n,-4.994198016
134104,smash,v,-9.441091072
134105,smash-up,n,0.834392371
134107,smash_up,v,1.372693606
134109,smasher,n,0.517272371
134113,smatter,v,0.31712
134116,smear,v,-11.23732152
134130,smelt,v,0.31712
134139,smile,n,2.330637312
134140,smile,v,2.48832
134144,smiling,n,-0.499323494
134149,smirch,v,0.95136
134153,smite,v,0.31712
134245,smoothen,v,-0.31712
134251,smoothing_iron,n,0.31712
134257,smother,n,0.31712
134258,smother,v,-8.4416
134267,smudge,v,0.751064064
134270,smuggle,v,-2.48832
134276,smut,n,0.232417792
134278,smut_fungus,n,-0.218220646
134280,smutch,v,0.028394291
134291,snaffle,v,0.375532032
134328,snake_pit,n,0.31712
134355,snap_off,v,0.31712
134359,snap_up,v,0.014197146
134369,snappishness,n,0.31712
134373,snare,n,-3.752728064
134374,snare,v,0.31712
134375,snare_drum,n,0.673997517
134377,snarf,v,0.832205824
134379,snarl,v,-3.752728064
134381,snarl_up,v,0.673997517
134384,snatch,n,0.31712
134385,snatch,v,-3.752728064
134387,snatch_up,v,0.673997517
134392,sneak,v,-3.494833459
134407,sneer,v,-2.48832
134427,sniff,v,0.02733865
134431,sniffle,v,0.035065975
134442,snipe,v,0.95136
134452,snitch,v,0.63424
134455,snivel,v,0.190969931
134467,snog,v,-0.31712
134486,snore,v,-2.48832
134576,snub,v,0.95136
134580,snuff,v,-0.086330495
134584,snuff_it,v,1.5856
134592,snuffle,v,-0.198735214
134600,snuggle,v,-0.31712
134607,so-and-so,n,0.63424
134615,soak,v,0.31712
134617,soak_up,v,0.31712
134620,soaker,n,0.63424
134623,soaking_up,n,-0.31712
134657,sob,n,0.232417792
134658,sob,v,-2.48832
134662,sobbing,n,-0.218220646
134669,soberness,n,-0.14311424
134673,sobriety,n,-0.232417792
134694,social_club,n,0.31712
134710,social_movement,n,0.31712
134719,social_reformer,n,-0.31712
134802,sodality,n,-0.31712
134805,sodding,a,-0.31712
134904,soft_touch,n,0.63424
134912,soften,v,0.63424
134919,softheartedness,n,-0.31712
134923,softness,n,2.48832
134962,solace,n,3.752728064
134963,solace,v,-0.95136
134964,solacement,n,-0.673997517
135037,solemnisation,n,-0.375532032
135040,solemnization,n,-0.014197146
135052,solicit,v,0.31712
135089,solitaire,n,-0.31712
135091,solitariness,n,0.31712
135121,solution,n,2.330637312
135132,solvent,n,-0.499323494
135187,somewhat,r,-0.482203681
135201,somnolence,n,0.31712
135206,son_of_a_bitch,n,0.31712
135256,soothe,v,5.46496
135319,soreness,n,-3.97664
135331,sorrow,n,-7.92754688
135332,sorrow,v,0.31712
135333,sorrower,n,0.31712
135336,sorrowfulness,n,1.522669056
135342,sort_out,v,-0.95136
135352,sot,n,0.63424
135414,sound_off,v,0.367513307
135446,soundly,r,-0.31712
135448,soundness,n,5.46496
135463,soupcon,n,0.31712
135469,sour,a,0.31712
135471,sour,v,0.63424
135734,spank,v,-2.48832
135762,spark,v,-0.3336192
135770,spark_off,v,0.22155264
135775,sparkle,n,-0.31712
135776,sparkle,v,2.25570816
135813,spat,v,-0.116094874
135816,spate,n,-0.31712
135828,spatter,v,0.173891076
135849,speak_out,v,-0.472195184
135850,speak_up,v,-0.074339114
135864,spear,v,-2.330637312
135869,spear_up,v,0.499323494
135937,speck,n,0.31712
136032,speed_up,v,-0.31712
136035,speedily,r,2.48832
136066,spelunk,v,0.31712
136070,spend_a_penny,v,-0.31712
136107,sphacelate,v,0.31712
136210,spike,v,-0.232417792
136219,spike_out,v,0.218220646
136231,spill,v,-2.316926386
136232,spill_out,v,0.14311424
136233,spill_over,v,0.232417792
136234,spill_the_beans,v,0.31712
136268,spinal_column,n,-0.751064064
136291,spine,n,-0.028394291
136305,spinner,n,0.416102912
136317,spinster,n,-2.24741673
136375,spiritlessness,n,0.63424
136389,spiritualise,v,-0.14311424
136396,spiritualize,v,-0.232417792
136415,spit_out,v,0.232417792
136416,spit_up,v,-0.218220646
136418,spite,n,-4.991911936
136419,spite,v,0.95136
136422,spitefulness,n,1.497970483
136438,splash,v,0.036838608
136446,splashiness,n,0.31712
136452,splatter,v,0.3436592
136466,splendor,n,7.65318656
136467,splendour,n,-2.496617472
136479,splice,v,-0.31712
136488,splinter,v,0.31712
136513,split_up,v,0.95136
136520,splosh,v,-0.03826001
136527,splutter,v,0.507556352
136530,spoil,v,-15.8832
136558,sponge,n,0.375532032
136575,sponger,n,0.014197146
136591,spoof,n,0.31712
136668,sports_meeting,n,-0.31712
136705,spotlight,n,0.31712
136706,spotlight,v,-0.31712
136707,spots,n,-0.25504
136743,spousal_relationship,n,-0.31712
136744,spouse,n,-0.63424
136747,spout,v,-0.232417792
136753,sprain,v,-3.97664
136911,spurn,v,0.31712
136917,spurt,v,0.218220646
136921,sputter,v,-3.669507482
136926,spy,v,0.053810688
136939,squabble,v,0.31712
136960,squander,v,-5.46496
136967,square,r,-0.416102912
137002,square_shooter,n,-0.31712
137009,squarely,r,2.24741673
137015,squash,v,0.24110184
137043,squawk,n,0.31712
137044,squawk,v,0.31712
137050,squeak,v,0.63424
137057,squeal,v,0.31712
137058,squealer,n,0.31712
137060,squeamish,a,-0.31712
137062,squeamishness,n,0.31712
137077,squelch,v,-0.162739176
137089,squinch,v,0.697253376
137093,squint,v,-0.654661939
137103,squirm,v,0.63424
137108,squirrel_away,v,0.31712
137122,squish,v,0.144057232
137127,stab,v,-5.46496
137133,stabilise,v,-0.416102912
137137,stability,n,5.174818816
137139,stabilize,v,2.24741673
137153,stableness,n,-0.848671539
137184,stag,v,0.68305623
137238,stagnancy,n,0.375532032
137243,stagnation,n,0.014197146
137248,stain,n,0.95136
137249,stain,v,-3.97664
137269,stake,v,0.63424
137277,stale,a,0.31712
137279,stalemate,n,-10.43952077
137286,stalk,v,0.31712
137308,stammer,v,-3.97664
137311,stamp,v,-2.48832
137318,stamp_down,v,0.31712
137321,stamp_out,v,0.31712
137327,stamping_ground,n,-0.31712
137335,stand,v,7.403472896
137338,stand-in,n,-0.31712
137344,stand_for,v,-0.63424
137348,stand_out,v,-1.0912768
137352,stand_up,v,-0.794315264
137375,standardise,v,-0.416102912
137379,standardize,v,2.24741673
137406,standstill,n,-12.32742492
137428,staple,n,2.48832
137430,staple_fiber,n,-0.375532032
137431,staple_fibre,n,-0.014197146
137489,staring,a,-0.32080128
137490,stark,a,0.141836595
137491,stark,r,-2.48832
137529,starting_time,n,-0.63424
137531,startle,v,-2.48832
137538,startup,n,-0.31712
137539,starvation,n,-2.330637312
137541,starve,v,-3.97664
137546,starving,n,0.499323494
137549,stash,v,0.31712
137574,state_of_grace,n,-0.31712
137579,state_of_war,n,0.31712
137591,stateliness,n,-0.31712
137621,stationariness,n,0.31712
137635,statistical_regression,n,0.31712
137671,staunchness,n,5.719760384
137677,stave_off,v,0.63424
137701,steadfastness,n,6.663712461
137703,steadily,r,-0.416102912
137704,steadiness,n,5.46496
137706,steady,n,-0.31712
137707,steady,r,2.24741673
137708,steady,v,-0.63424
137710,steady_down,v,0.31712
137720,steal,n,-1.0
137721,steal,v,-2.48832
137723,stealer,n,0.31712
137724,stealing,n,0.232417792
137725,stealth,n,-0.218220646
137761,steaminess,n,0.31712
